Variable,Importance,token
tfidf_Nachricht_slack,0.04558930664112904,slack
tfidf_Nachricht_einschätzung,0.04537064622824982,einschätzung
tfidf_Nachricht_datenanalysewerkzeuge,0.04536142254434435,datenanalysewerkzeuge
tfidf_Nachricht_seite,0.045299393374019586,seite
tfidf_Nachricht_geeignetes,0.045213269800925444,geeignetes
tfidf_Nachricht_empfohlenen,0.045196446690623816,empfohlenen
tfidf_Nachricht_investments,0.045078840590141854,investments
tfidf_Nachricht_windows,0.04507439694684717,windows
tfidf_Nachricht_django,0.044969981360605746,django
tfidf_Nachricht_vorschlagen,0.044822588616792246,vorschlagen
tfidf_Nachricht_sicherheitsvorkehrungen,0.04471414519690052,sicherheitsvorkehrungen
tfidf_Nachricht_klare,0.04463975060500945,klare
tfidf_Nachricht_kurs,0.0446279625675852,kurs
tfidf_Nachricht_einzudämmen,0.044608118013406056,einzudämmen
tfidf_Nachricht_sofort,0.044545481355685805,sofort
tfidf_Nachricht_sucht,0.04448596356012618,sucht
tfidf_Nachricht_systemressourcen,0.04427089183788303,systemressourcen
tfidf_Nachricht_erfolgreichen,0.04419888241307399,erfolgreichen
tfidf_Nachricht_beschreibt,0.04419624588529496,beschreibt
tfidf_Nachricht_pacs,0.044073963041478266,pacs
tfidf_Nachricht_vpn,0.04402705290510403,vpn
tfidf_Nachricht_datensperrverletzung,0.044020422611325556,datensperrverletzung
tfidf_Nachricht_sicherheits,0.04371854913082461,sicherheits
tfidf_Nachricht_überarbeitet,0.04356333893525789,überarbeitet
tfidf_Nachricht_getroffen,0.04326740833914755,getroffen
tfidf_Nachricht_diagnosen,0.04323246539745014,diagnosen
tfidf_Nachricht_outlook,0.0431856445823762,outlook
tfidf_Nachricht_sql,0.04300073485592838,sql
tfidf_Nachricht_hub,0.04237565496691332,hub
tfidf_Nachricht_zeitfenster,0.0423398927219896,zeitfenster
tfidf_Nachricht_stelle,0.04230606548487822,stelle
tfidf_Nachricht_konzentrieren,0.042196343315639755,konzentrieren
tfidf_Nachricht_manuelle,0.04218878493406282,manuelle
tfidf_Nachricht_monterey,0.04193963741257527,monterey
tfidf_Nachricht_anlagen,0.04185887705209097,anlagen
tfidf_Nachricht_integrierte,0.04163599444678425,integrierte
tfidf_Nachricht_reibungslos,0.04142364967106733,reibungslos
tfidf_Nachricht_eingeschränkt,0.041405438171178505,eingeschränkt
tfidf_Nachricht_bedarf,0.04114273923374851,bedarf
tfidf_Nachricht_sorgen,0.041126045292257,sorgen
tfidf_Nachricht_sensibles,0.04100818030626431,sensibles
tfidf_Nachricht_ähnliche,0.04051694998509174,ähnliche
tfidf_Nachricht_optimierungs,0.0401135304277559,optimierungs
tfidf_Nachricht_hilft,0.0400930448949548,hilft
tfidf_Nachricht_verstärken,0.04004438547538894,verstärken
tfidf_Nachricht_investmentanalyse,0.040014782724321775,investmentanalyse
tfidf_Nachricht_kontakt,0.039860260534780936,kontakt
tfidf_Nachricht_erklärung,0.03982534080687216,erklärung
tfidf_Nachricht_behilflich,0.03973891587991602,behilflich
tfidf_Nachricht_unverzüglich,0.03971530694261685,unverzüglich
tfidf_Nachricht_verstehe,0.039675165413682406,verstehe
tfidf_Nachricht_effektivere,0.03923838400836212,effektivere
tfidf_Nachricht_erhöhter,0.03889740948052349,erhöhter
tfidf_Nachricht_gaming,0.038879344650308664,gaming
tfidf_Nachricht_inhalt,0.0386573471685806,inhalt
tfidf_Nachricht_markenbewusstsein,0.03854422504466413,markenbewusstsein
tfidf_Nachricht_handelt,0.038436055688914506,handelt
tfidf_Nachricht_produktivität,0.03833436392732437,produktivität
tfidf_Nachricht_asana,0.038081391102283306,asana
tfidf_Nachricht_priorität,0.038061267566636164,priorität
tfidf_Nachricht_vereinfachung,0.03790701176905077,vereinfachung
tfidf_Nachricht_dateien,0.037615296658231274,dateien
tfidf_Nachricht_installation,0.037489219976216875,installation
tfidf_Nachricht_github,0.037465417463769086,github
tfidf_Nachricht_rechnungsdaten,0.03744109427566423,rechnungsdaten
tfidf_Nachricht_bewusst,0.037213386629322484,bewusst
tfidf_Nachricht_campagnen,0.03697706870413367,campagnen
tfidf_Nachricht_gesucht,0.03687598011283558,gesucht
tfidf_Nachricht_xero,0.03675846720937443,xero
tfidf_Nachricht_gitlab,0.036700901536549625,gitlab
tfidf_Nachricht_genauen,0.03667975644562466,genauen
tfidf_Nachricht_parameter,0.036547056464736216,parameter
tfidf_Nachricht_dienst,0.03641795293629022,dienst
tfidf_Nachricht_gesundheits,0.03635762284617522,gesundheits
tfidf_Nachricht_werbeanzeigen,0.03618149859565301,werbeanzeigen
tfidf_Nachricht_zukunft,0.03610092399835048,zukunft
tfidf_Nachricht_protection,0.036096979465542973,protection
tfidf_Nachricht_grundlegender,0.03597988618346608,grundlegender
tfidf_Nachricht_gezogen,0.03595013299581433,gezogen
tfidf_Nachricht_datensperrungen,0.03577193368654207,datensperrungen
tfidf_Nachricht_hardwareprodukte,0.035610077301240384,hardwareprodukte
tfidf_Nachricht_medizindaten,0.035595606006701926,medizindaten
tfidf_Nachricht_cassandra,0.035571126117660244,cassandra
tfidf_Nachricht_stärkere,0.035410631672262126,stärkere
tfidf_Nachricht_zeigen,0.0353518199631244,zeigen
tfidf_Nachricht_verringern,0.03514449607613551,verringern
tfidf_Nachricht_blackboard,0.03490240850697773,blackboard
tfidf_Nachricht_ansprechen,0.03487154645325063,ansprechen
tfidf_Nachricht_terraform,0.03486671175982083,terraform
tfidf_Nachricht_investitions,0.03436795935995247,investitions
tfidf_Nachricht_vorzunehmen,0.03428525462427933,vorzunehmen
tfidf_Nachricht_gründlich,0.03428413371647366,gründlich
tfidf_Nachricht_zapier,0.0342261854924609,zapier
tfidf_Nachricht_behandelt,0.03417967902058899,behandelt
tfidf_Nachricht_commerce,0.03405664404365507,commerce
tfidf_Nachricht_überblick,0.03395392296809723,überblick
tfidf_Nachricht_herzustellen,0.03393119139073952,herzustellen
tfidf_Nachricht_zugangssteuerungen,0.03390019585659872,zugangssteuerungen
tfidf_Nachricht_ausfallzeiten,0.033859074040115046,ausfallzeiten
tfidf_Nachricht_spezifikationen,0.03385337125247395,spezifikationen
tfidf_Nachricht_berichterstattung,0.033808343381262845,berichterstattung
tfidf_Nachricht_anzubieten,0.033803729397157756,anzubieten
tfidf_Nachricht_anstrengungen,0.03371023609045437,anstrengungen
tfidf_Nachricht_angegebenen,0.033671745475469424,angegebenen
tfidf_Nachricht_marketingaktivitäten,0.03326503209053305,marketingaktivitäten
tfidf_Nachricht_verschiedener,0.03303103170560534,verschiedener
tfidf_Nachricht_nummer,0.03287104361394466,nummer
tfidf_Nachricht_autorisierte,0.032779286671912815,autorisierte
tfidf_Nachricht_aufgeführten,0.03269730063287466,aufgeführten
tfidf_Nachricht_fl,0.03262300736506177,fl
tfidf_Nachricht_kaspersky,0.03260477243926107,kaspersky
tfidf_Nachricht_ios,0.032584274107084636,ios
tfidf_Nachricht_abonnements,0.03190585333130548,abonnements
tfidf_Nachricht_nehme,0.03188189285581382,nehme
tfidf_Nachricht_behindern,0.03176192558228843,behindern
tfidf_Nachricht_geplant,0.03154302757981987,geplant
tfidf_Nachricht_preisgegeben,0.031398095982254515,preisgegeben
tfidf_Nachricht_ki,0.031354264775919544,ki
tfidf_Nachricht_mongodb,0.03123360807773588,mongodb
tfidf_Nachricht_ai,0.03118094474490499,ai
tfidf_Nachricht_sign,0.03103999238342476,sign
tfidf_Nachricht_überarbeiten,0.03098108267006717,überarbeiten
tfidf_Nachricht_datenaustausch,0.03070704573355397,datenaustausch
tfidf_Nachricht_wiederkehrende,0.030323567708776863,wiederkehrende
tfidf_Nachricht_verbundenen,0.030304608170210485,verbundenen
tfidf_Nachricht_konto,0.030264785121885324,konto
tfidf_Nachricht_per,0.03008657172193125,per
tfidf_Nachricht_inkonsistenzen,0.02987890422250962,inkonsistenzen
tfidf_Nachricht_zuverlässigkeit,0.029738786055359016,zuverlässigkeit
tfidf_Nachricht_datenbank,0.029708267752899017,datenbank
tfidf_Nachricht_ersten,0.02961414629373212,ersten
tfidf_Nachricht_datensystemen,0.029610697883247668,datensystemen
tfidf_Nachricht_macos,0.029592862173471984,macos
tfidf_Nachricht_bringt,0.029551815002774675,bringt
tfidf_Nachricht_erwarteten,0.029476581798166764,erwarteten
tfidf_Nachricht_nest,0.029008258796308382,nest
tfidf_Nachricht_dream,0.02900518147834464,dream
tfidf_Nachricht_bescheid,0.02884669181150366,bescheid
tfidf_Nachricht_konfigurieren,0.02858655431522311,konfigurieren
tfidf_Nachricht_strategietools,0.028149994541327942,strategietools
tfidf_Nachricht_faktor,0.028142802367556216,faktor
tfidf_Nachricht_ähnlicher,0.028057308806469335,ähnlicher
tfidf_Nachricht_anrufen,0.02796615590292913,anrufen
tfidf_Nachricht_sorgfältig,0.027746528741510703,sorgfältig
tfidf_Nachricht_fehlerhaft,0.02751444240780347,fehlerhaft
tfidf_Nachricht_netzwerksicherheit,0.027131402580656272,netzwerksicherheit
tfidf_Nachricht_regelmäßiger,0.02704162140452877,regelmäßiger
tfidf_Nachricht_machine,0.02667072250181684,machine
tfidf_Nachricht_vorhanden,0.026606221682928834,vorhanden
tfidf_Nachricht_stabilität,0.02596243713946933,stabilität
tfidf_Nachricht_softwareprodukten,0.02582963991666935,softwareprodukten
tfidf_Nachricht_freundliche,0.025743967379842615,freundliche
tfidf_Nachricht_vorgehensweise,0.025739071021756446,vorgehensweise
tfidf_Nachricht_aufzeichnungen,0.02562538964480791,aufzeichnungen
tfidf_Nachricht_beachtung,0.025619007605979172,beachtung
tfidf_Nachricht_live,0.025533750978875305,live
tfidf_Nachricht_angewiesen,0.0255126439405567,angewiesen
tfidf_Nachricht_controller,0.025448068778375046,controller
tfidf_Nachricht_num,0.025012348324120325,num
tfidf_Nachricht_inkompatibilitäten,0.02498284177118785,inkompatibilitäten
tfidf_Nachricht_arbeitsprozesse,0.02493495068728862,arbeitsprozesse
tfidf_Nachricht_mesh,0.0248915758830135,mesh
tfidf_Nachricht_teammitglieder,0.024543692248889783,teammitglieder
tfidf_Nachricht_weise,0.024530742339487006,weise
tfidf_Nachricht_anzahl,0.024470776725311963,anzahl
tfidf_Nachricht_eventuell,0.02430388239372951,eventuell
tfidf_Nachricht_webex,0.024128212851135686,webex
tfidf_Nachricht_produktintegrationen,0.024124266070897647,produktintegrationen
tfidf_Nachricht_books,0.024075779645579245,books
tfidf_Nachricht_verhalten,0.023924771271738792,verhalten
tfidf_Nachricht_arbeit,0.02388396094139415,arbeit
tfidf_Nachricht_investmentdaten,0.02326191752438649,investmentdaten
tfidf_Nachricht_antworten,0.023152172625903175,antworten
tfidf_Nachricht_softwareintegration,0.02309038534140018,softwareintegration
tfidf_Nachricht_verlusten,0.023058949376602897,verlusten
tfidf_Nachricht_festzustellen,0.022536201994289514,festzustellen
tfidf_Nachricht_hadoop,0.022400387352794725,hadoop
tfidf_Nachricht_kontonummer,0.02217199232231087,kontonummer
tfidf_Nachricht_investmentanalysen,0.02185262683991732,investmentanalysen
tfidf_Nachricht_komponenten,0.02161556338963328,komponenten
tfidf_Nachricht_gezeigt,0.021087998298334243,gezeigt
tfidf_Nachricht_zügige,0.021060680663913443,zügige
tfidf_Nachricht_behebt,0.0201086714488265,behebt
tfidf_Nachricht_technischen,0.019935150051780967,technischen
tfidf_Nachricht_verbinden,0.019092038830927777,verbinden
tfidf_Nachricht_digital,0.018880218428845182,digital
tfidf_Nachricht_alternative,0.018746267731732474,alternative
tfidf_Nachricht_überarbeitung,0.018723267635460616,überarbeitung
tfidf_Nachricht_effektive,0.018652665330956098,effektive
tfidf_Nachricht_überwachen,0.017823059282116645,überwachen
tfidf_Nachricht_usb,0.017599830515895292,usb
tfidf_Nachricht_stark,0.017486731396343998,stark
tfidf_Nachricht_bemühen,0.01730597951964569,bemühen
tfidf_Nachricht_desktop,0.01712325061786305,desktop
tfidf_Nachricht_konfliktierende,0.01654383131441409,konfliktierende
tfidf_Nachricht_apache,0.015961375099906663,apache
tfidf_Nachricht_bewältigen,0.01477865614262737,bewältigen
tfidf_Nachricht_neuen,0.014474995955212193,neuen
tfidf_Nachricht_aufschlüsselung,0.014092400980285675,aufschlüsselung
tfidf_Nachricht_jenkins,0.013992275418380927,jenkins
tfidf_Nachricht_sicherheitssoftware,0.013669681476674668,sicherheitssoftware
tfidf_Nachricht_powerpoint,0.012943070712925874,powerpoint
tfidf_Nachricht_versorgung,0.012414191215026222,versorgung
tfidf_Nachricht_höchste,0.012329135539891468,höchste
tfidf_Nachricht_tracker,0.012231926515066334,tracker
tfidf_Nachricht_finanzunternehmens,0.01033404603602321,finanzunternehmens
tfidf_Nachricht_audits,0.00961410326805472,audits
tfidf_Nachricht_tun,0.006368547751441838,tun
tfidf_Nachricht_investitionsdatenanalyse,0.005979925882003642,investitionsdatenanalyse
tfidf_Nachricht_datenfluss,0.0015584082436630525,datenfluss
