,web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,Unnamed: 9
34,1582056195-2387,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Florian H,"Apple Qualität, zum Apple Preis",8. Februar 2020,"Habe mir das iPhone 11 als Ersatz für mein iPhone 8 gekauft.
Trotz das beide ein IPS Display besitzen, sind zwischen beiden Displays Welten was die Qualität angeht.
Da ich das iPhone kurzfristig brauchte und als ich eins bestellen wollte nur das normale 11er lieferbar war, habe ich mich dafür entschieden es trotz des fehlenden OLED Displays zu kaufen.
Das ist auch der Hauptunterschied wenn man die fehlende Kameralinse mal ausser Acht lässt.
Die restliche Hardware ist ja mehr oder weniger identisch, bei meinem Nutzungsverhalten hält der Akku zwischen 1,5 und 2 Tagen und nicht wie beim iPhone 8 nur einen.
Ansonsten ist die Leistung echt super und die Verarbeitung entspricht der gewohnten Apple Qualität, der Preis allerdings auch. Wollte das iPhone 11 erst noch gegen das 11 Pro Max tauschen, werde aber doch auf das 12er warten um dann auch direkt auf 5G zu wechseln sofern Apple dieses Jahr schon iPhones mit 5G heraus bringt.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews,
35,1582056201-2409,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Kirby,Wunderschöne Farbe,7. Dezember 2019,"Lieferung top wie immer, naja was soll ich sagen. Der Kauf hat sich gelohnt! Wunderschöne Farbe und eine HAMMER Kamera!
Ich bin von huawei zu Apple umgestiegen weil es einfach wieder an der Zeit war und ich bereue es nicht. Klar ich musste mich erstmal an iOS gewöhnen aber das geht relativ schnell. Das einzige womit ich Probleme hatte war meine Daten zu übertragen.. das hatte irgendwie nicht geklappt aber das ist auch kein Weltuntergang. Das meiste lässt sich ja manuell übertragen, mit dem pc.
Ansich ein super Handy mit einem super Preis für Apple! Klare kaufempfehlung!","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=positive&pageNumber=4&reviewerType=all_reviews,
36,1582056195-2388,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,AmazonKunde,Besseres Preis-Leistungsverhältnis als Pro-Variante,11. November 2019,"Ich bin mit dem iPhone 11 wirklich zufrieden. Es hat eine lange Akkulaufzeit und eine fantastische Foto- und Videokamera. Das fehlende Teleobjektiv kann schmerzen, muss es aber nicht. Das neue Ultraweitwinkelobjektiv und der neue Nachtmodus sind für mich die besseren Alternativen. Die Bildschirmauflösung ist für mich ausreichend, aber das Fehlen eines OLED-Displays finde ich sehr schade. Diesbezüglich ist das iPhone 11 Pro deutlich lohnenswerter. Das Display des iPhone 11 ist für mich der einzige Schwachpunkt.
Insgesamt bietet das iPhone 11 ein richtig gutes Gesamtpaket mit einem akzeptablem Preis-Leistungsverhältnis.","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews,
37,1582056250-2610,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Laura Weber,Super Handy,29. Januar 2020,"Tolles Handy mit super Design. Die Größe ist gewöhnungsbedürftig (hatte vorher ein 5er). Sehr schnell, tolle Kamera, Preis Leistungsverhältnis ist in Ordnung.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews,
38,1582056184-2347,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,M. G. aus V.,"Bin sehr zufrieden, genau so gut wie erwartet",21. September 2019,"Ich habe vom IPhone 8 auf das 11er gewechselt, somit ist der Unterschied schon deutlich.

Ich bin begeistert.

Vor allen Dingen vom Format des 11ers. Die 6,1 Zoll sind in einem kompakten Gehäuse versteckt und fassen sich wunderbar an. Meiner Meinung nach genau das richtige Format, nicht zu groß und nicht zu klein. Passt in die Hosentasche.

Ansonsten wirft die Bedienung keine Fragen auf, alles läuft flüssig und die Einrichtung war dank Schnellstart kein Problem.  Vom Gewicht her besteht ein deutlicher Unterschied zum 8er IPhone. Das Gerät ist recht schwer aber ich mag das ganz gerne. Es vermittelt das Gefühl von Stabilität.

Erwähnenswert ist noch die Face ID, einfach Klasse wie schnell das IPhone entsperrt und aus welcher Entfernung das noch funktioniert. Toll.

Zur Akkulaufzeit und zur Kamera kann ich noch nicht viel sagen, dazu habe ich das Gerät bisher noch nicht richtig gefordert.

Bin sehr glücklich mit dem Wechsel. Kann das Gerät nur empfehlen.","5,0 von 5 Sternen",,,
39,1582056201-2408,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Pawel Szumilak,Sehr gutes Produkt!! Preis - Leistung  MEGA!!!,3. Januar 2020,"War wieder mal am überleben ob ich wieder weit über 1000€ für das high end produkt von apple ausgebe.
habe lange recherchieren und kam am ende zum entschluss das mir das 11 reicht und ich kein11Pro brauche.
es macht einen guten eindruck der Akku ist gut es ist schnell die kamera macht geile Fotos, was will man mehr.
das einzige manko ist der Display aber irgendwo muss man halt abstiche machen wenn man nicht so viel ausgeben möchte.
aber 300€ mehr um nur einen besseren Display zu haben. nein danke das ist dann zu häftig.
bin vollkommen zufrieden und kann das handy nur weiterempfehlen!!!","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=positive&pageNumber=4&reviewerType=all_reviews,
40,1582056286-2640,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,rtko,Super Handy,12. Oktober 2019,Dieses iPhone ist einfach classe! Werde noch mehr bestellen. Der Versand war auch sehr schnell,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=positive&pageNumber=10&reviewerType=all_reviews,
41,1582056201-2413,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Norbert Kovacs,Awsome!,9. Januar 2020,"Bin Positiv überrascht! Vor allen Dingen das Format des 11ers. Die 6,1 Zoll sind in einem sehr robusten Gehäuse verbaut. Meiner Meinung nach genau das richtige Format, nicht zu groß und passt auch mal in die vordere Hosentasche. Alles läuft mit iOS 13 sehr flüssig und die Einrichtung war dank des Schnellstarts überhaupt kein Thema. Ein ganz Fettes Plus bekommt die Kamera von mir. Es macht richtig viel Spaß, damit Bilder/Videos zu machen und diese auch auf dem iPhone zu bearbeiten. Das bringt mich dann zur Akkulaufzeit. Bei einem durchschnittlichen Tag mit Facebook,YouTube, Spotify hören,Fotografieren usw. komme ich mit einer Ladung immer zwei Tage hin. Erwähnenswert ist noch das neue Face ID, einfach Awsome wie schnell das IPhone entsperrt! Ich bin sehr glücklich mit dem neuen iPhone und kann das Gerät nur weiter empfehlen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=positive&pageNumber=4&reviewerType=all_reviews,
42,1582056195-2392,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Tim Alberts,Ich liebe es !,28. Januar 2020,"Nach fast 4 Jahren war es dringend nötig mein IPhone 6s in den Wohlverdienten Ruhestand zu schicken.
Die Qual der Wahl war riesig und deshalb habe ich mich ewig mit irgendwelchen Rezensionen über die Aktuellen IPhone Modelle bei YouTube rumgeschlagen.
Manche bemängeln die Qualität des LCD Bildschirms des IPhone 11’s und empfehlen direkt das Flagschiff zu kaufen ( IPhone 11 Pro...) !
Nun ich habe seit Mitte 2016 das IPhone 6s in Gebrauch gehabt und war sehr zufrieden damit ein Upgrade auf die 11er Generation war jetzt ein Muss !
Ich habe mir im Apple Store das Gerät mit dem OLED Display angesehen und empfand das die Farben und das schwarz viel intensiver waren aber dafür auch mehr Geld zu zahlen als beim “normalen” 11er war es mir nicht wert !
Ich kann jedem Empfehlen dieses Model zu kaufen, die Leistung ist hervorragend, Akkulaufzeit in der Nähe von perfekt, der Klang ist auch ziemlich gut. Zu allen die über das zerkratzen des Phones stöhnen ... ich habe bis jetzt auf dem IPhone 6s fast keine Kratzer, da ich damit sehr gut umging deshalb frage ich mich wie manche mit ihren Dingen umgehen !?!?
Apple IPhone 11 ist mein Sieger :)","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews,
43,1582056314-2648,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Rudolf Lenhard,Artikel wie erwartet,28. Oktober 2019,"Produkt wird zur Zeit erprobt, da es viele, viele Möglichkeiten bietet. Bisher alles bestens. Schnelle Lieferung.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=positive&pageNumber=11&reviewerType=all_reviews,
44,1582056250-2614,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Amazon Kunde,Einen Kauf wert,3. Januar 2020,"Sehr schönes Handy, wunderbare Kamera.
Allerdings deutlich schwerer als alle Vorgänger IPhones.
Die Größe ist auch nicht besonders handlich.","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews,
45,1582056286-2637,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Marry,Einfach,8. Februar 2020,"Es ist ein bisschen große für mich,und ein bisschen teurer!aber leider meine letzte Handy fällt ins Wasser,ich muss die neue kaufen","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=positive&pageNumber=10&reviewerType=all_reviews,
46,1582056250-2608,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,ved,best iphone,5. Februar 2020,"First of all, wow! What an immersive screen this is awesome, I can't write a pro commentary with the motherboard etc.. However the camera was really worth it (photo taken with the new Iphone X because my gallery is not yet exported) I recommend to all those who hesitate to change, don't wait any long","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews,
47,1582056246-2593,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Angelika Bay,"Es lässt sich super einfach bedienen,",17. Oktober 2019,"Es wurde sehr schnell geliefert, sieht sehr schick aus, ein rundherum tolles Angebot.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=positive&pageNumber=8&reviewerType=all_reviews,
48,1582056246-2589,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Amazon Kunde,Ich liebe es,29. Dezember 2019,"Es ist mir ein wenig zu groß aber man gewöhnt sich dran. Tolles Teil mit super Akku. Ich bin Netflix Junkie und schau oft über Stunden auf dem Iphone. Anschließend ist der Akku immer noch halb voll.
Die Bilder die das Iohone macht können sich mehr als sehen lassen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=positive&pageNumber=8&reviewerType=all_reviews,
49,1582056237-2536,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,D. Bausch,"Top Gerät und im vergleich zum Pro ""noch"" bezahlbar.",14. Dezember 2019,"Nach dem mein erstes iPhone 11 vom Amazon Fahrer irgendwo aber nicht bei mir abgegeben wurde , habe ich nur mein wünsch Gerät bekommen.

Ich halte den Aufpreis für ein iPhone 11 Pro für mehr als übertrieben nur für eine zusätzliche Kamera, ein paar Stunden mehr Standby und dem etwas besseren Display gebe ich keine 400 Euro aus.

Kann das iPhone 11 nur weiter empfehlen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews,
50,1582056243-2558,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Jan Goller,Tolles Smartphone,28. Dezember 2019,Das Telefon war ein Geschenk an meine Frau. Sie hatte vorher das Alter iphone 5 und ist total beeindruckt von der neuen face I'd Funktion und dem größeren Display womit sie alles besser erkennen kann. Auch funktioniert alles sehr flüssig und es gibt kaum Wartezeiten beim steamen.,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews,
51,1582056184-2346,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Isabella Efpunkt,IPhone 11 vs. IPhone 8 Plus,15. Dezember 2019,"Ich hatte schon diverse Apple Smartphones und möchte euch hier meine Erfahrungen mit dem neuen Flagschiff von Apple mitteilen.

Lieferung / Lieferumfang:
Dank Amazon-Prime kam das IPhone 11 von Apple sicher verpackt und schon am nächsten Werktag bei uns an.

Lieferumgang:
Apple IPhone 11 - 64GB in der Farbe Gelb
Originales Ladegerät
Bedienungsanleitung und Apple Sticker
Kopfhörer
Pin zum öffnen des SIM-Karten Slots

Verarbeitung und Qualität:
Ich hatte bisher die IPhones 4, 4S, 6, 6S, 7 Plus und 8 Plus. Zwischendurch habe ich mal bei einem anderen Hersteller vorbei geschaut aber schnell wieder auf Apple zurück gewechselt. Ich vertrete die Meinung ""Einmal Apple immer Apple"": Für meine Bedürfnisse sind die Apple Produkte wunderbar aufeinander abgestimmt. Ich mache Fotos mit meinem IPhone und diese sind, dank ICloud direkt auf meinem MacBook und IPad gespiegelt.
Kommen wir zu dem IPhone. Meiner Meinung nach ist es aktuell das beste Smartphone auf dem Markt (das 11 Pro mal außen vor). Die Kamera ist das Herzstück und das neue Weitwinkelobjektiv macht einen wahnsinnig guten Eindruck. Es ermöglicht Fotos in ungeahnter Qualität und ist für mich das Argument für das neue IPhone. Zugegeben mein IPhone 8 Plus hat selbst nach 2 Jahren täglicher Nutzung immernoch verlässlich, schnell und sehr gut gearbeitet. Das IPhone 11 ist aber noch ein tacken schneller. Dies fällt mir aber auch nur im direkten Vergleich der beiden Geräte auf. Die Notch (meine erste bisher) ist unfassbar gut. Das entsperren des Smartphones funktioniert ohne verzögerung. Meinen Freischaltcode muss ich nur in den aller seltensten Fällen eingeben. Selbst bei Dunkelheit ist das Display so hell, dass es zum entsperren durch FaceID absolut ausreicht. Die Umstellung auf den fehlenden Home-Button hat ungefähr 2 Stunden gedauert. Die intuitive Bedienung ist hier absolut von Vorteil.
Das Display ist hell, deutlich breiter und größer und dennoch ist das IPhone kleiner und leichter als das IPhone 8 Plus.
Die Speccs des IPhones lesen sich nicht nur gut sondern die Komponenten sind sehr gut aufeinander abgestimmt. Die Verarbeitung ist, wie immer, perfekt und es knarzt und knackt nichts. Das IPhone ist einfach gesaht: Perfekt verarbeitet.

Was ist nicht so toll?
Jede Sonnenseite wirft auch Schatten auf.
Ich finde es schade, dass Apple heutzutage immernoch kein Schnellladegerät mitliefert. Die IPhones sind grundsötzlich nicht günstig und da wäre es super gewesen eben ein solches Ladegerät mitzuliefern. Ein zweiter Punkt ist, und das Bemängeln eigentlich alle, das fehlende OLED Display.
Ja das verbaute Display ist Tip Top, aber ein wenig mehr wäre in der Preiskonstellation dennoch schön gewesen.
Dennoch finde ich die neue Politik von Apple super. Wer solche Eigenschaften wünscht greift zu dem deutlich teuren Pro Modell. Wer auf solche Sachen verzichten möchte, kauft das ""normale"" IPhone und erhält dennoch ein wahnsinnig gutes Gerät.

Empfehlung:
Warum habe ich also von meinem sehr gut funktionierenden IPhone 8 Plus auf das neue IPhone 11 gewechselt. Grundsätzlich wäre dies nicht nötig gewesen, da mein IPhone 8 Plus wunderbar läuft und immernoch ein technisch aktuelles Gerät ist. Da aber das IPhone 7 Plus meiner Frau runtergefallen ist und ich hier bei Amazon zu einem wahnsinns Preis von 679 Euro ein neues IPhone 11 ergattern konnte, musste ich nicht lange überlegen. Mittlerweile haben wir aber auch das IPhone 8 Plus verkauft und ein zweites IPhone 11 erworben.

Ich versuche mir mit meinen Bewertungen immer besonders viel Mühe zu geben und hoffe euch einen übersichtlichen Eindruck vermittelt zu haben.
Vielen Dank :-)","5,0 von 5 Sternen",,,
52,1582056349-2658,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1,Amazon Kunde,Hat sich gelohnt!,15. Dezember 2019,"Schneller Versand, kam sogar früher als erwartet. Umstieg auf iPhone 11 in grün hat sich definitiv gelohnt! Tolles Handy!","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=positive&pageNumber=12&reviewerType=all_reviews,
